SAMPLE,STATION,SAMPLEDATE,NRS_CODE,TAXON_NAME,COUNTS,VOLUME_SAMPLED_M3
1164,North Stradbroke Ichthyo 30m,2017-09-27 10:40:00,NSF20170927,"Monacanthidae - undifferentiated",1,225.30550790000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Sardinops sagax",6,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Myctophidae - undifferentiated",1,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Triglidae & Peristediidae - undifferentiated",1,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Pegasus spp.",1,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Serranidae subfam. Anthiinae",3,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Callionymidae - undifferentiated",1,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Thyrsites atun",3,152.01831530000001
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Sardinops sagax",4,127.5130056
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Triglidae & Peristediidae - undifferentiated",2,127.5130056
792,Kangaroo Island,2017-09-08 15:00:00,KAI20170908,"Thyrsites atun",1,127.5130056
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Sardinops sagax",2,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Synodontidae - undifferentiated",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Myctophidae - undifferentiated",4,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Scorpaenidae - undifferentiated",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Triglidae & Peristediidae - undifferentiated",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Priacanthidae - undifferentiated",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Decapterus spp.",5,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Coryphaena spp.",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Lutjanidae - undifferentiated",5,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Nemipteridae - undifferentiated",4,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Lethrinus spp.",9,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Mullidae - undifferentiated",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Chaetodontidae - undifferentiated",3,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Labridae - undifferentiated",8,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Callionymidae - undifferentiated",2,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Gobiidae - undifferentiated",4,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Scombridae - undifferentiated",179,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Crossorhombus spp.",1,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Engyprosopon spp.",5,228.7518053
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,""Superclass" Pisces - undifferentiated",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Chlorophthalmus spp.",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Myctophidae - undifferentiated",9,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Scorpaenidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Serranidae subfam. Anthiinae",3,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Serranidae subfam. Epinephelinae",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Priacanthidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Apogonidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Carangidae - undifferentiated",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Lutjanidae - undifferentiated",5,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Nemipteridae - undifferentiated",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Lethrinus spp.",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Mullidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Cirrhitidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Labridae - undifferentiated",7,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Pinguipedidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Callionymidae - undifferentiated",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Acanthuridae - undifferentiated",2,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Scombridae - undifferentiated",61,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Scomber australasicus",6,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Crossorhombus spp.",1,220.92901509999999
795,North Stradbroke,2017-10-23 10:25:00,NSI20171023,"Cynoglossidae - undifferentiated",1,220.92901509999999
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,""Superclass" Pisces - undifferentiated",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Engraulis australis",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Myctophidae - undifferentiated",2,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Platycephalidae - undifferentiated",5,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Ambassis jacksoniensis",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Serranidae subfam. Epinephelinae",3,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Pseudochromidae - undifferentiated",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Apogonidae - undifferentiated",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Decapterus spp.",2,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Lutjanidae - undifferentiated",4,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Nemipteridae - undifferentiated",7,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Lethrinus spp.",4,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Mullidae - undifferentiated",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Labridae - undifferentiated",7,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Creedia spp.",2,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Callionymidae - undifferentiated",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Gobiidae - undifferentiated",2,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Scombridae - undifferentiated",26,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Crossorhombus spp.",1,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Engyprosopon spp.",2,176.9048526
1162,North Stradbroke Ichthyo 30m,2017-10-23 10:25:00,NSF20171023,"Ostraciidae - undifferentiated",1,176.9048526
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Etrumeus teres",2,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Sardinops sagax",88,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Hime spp.",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Centropogon australis",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Platycephalus fuscus",7,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Platycephalidae - undifferentiated",20,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Verilus anomalus",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Serranidae subfam. Anthiinae",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Sillago flindersi",7,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Trachurus novaezelandiae",2,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Girella tricuspidata",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Pomacentridae - undifferentiated",5,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Labridae - undifferentiated",2,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Callionymidae - undifferentiated",3,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Scomber australasicus",3,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Monacanthidae - undifferentiated",1,421.94270080000001
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Sardinops sagax",37,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Centropogon australis",3,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Triglidae & Peristediidae - undifferentiated",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Platycephalidae - undifferentiated",20,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Sillago flindersi",2,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Trachurus novaezelandiae",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Chrysophrys auratus",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Acanthopagrus australis",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Pomacentridae - undifferentiated",2,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Cepola australis",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Labridae - undifferentiated",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Callionymidae - undifferentiated",4,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Scomber australasicus",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Pseudorhombus spp.",1,377.18658119999998
796,Port Hacking,2017-09-22 08:48:00,PHB20170921,"Monacanthidae - undifferentiated",1,377.18658119999998
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Sardinops sagax",19,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Engraulis australis",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Trachichthyidae - undifferentiated",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Centropogon australis",8,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Neosebastes spp.",7,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Triglidae & Peristediidae - undifferentiated",6,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Platycephalus fuscus",20,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Platycephalidae - undifferentiated",41,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Sillago flindersi",15,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Trachurus novaezelandiae",18,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Nemipteridae - undifferentiated",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Schuettea spp.",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Pempheris spp.",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Cepola australis",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Callionymidae - undifferentiated",2,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Lophonectes gallus",5,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Pseudorhombus spp.",7,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Cynoglossidae - undifferentiated",1,245.37332839999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Sardinops sagax",4,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Triglidae & Peristediidae - undifferentiated",1,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Platycephalus fuscus",3,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Platycephalidae - undifferentiated",4,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Sillaginidae - undifferentiated",7,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Trachurus novaezelandiae",5,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Liza argentea",1,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Callionymidae - undifferentiated",3,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Lophonectes gallus",1,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Pseudorhombus spp.",5,226.90666379999999
797,Port Hacking,2017-10-25 09:01:00,PHB20171024,"Monacanthidae - undifferentiated",1,226.90666379999999
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,""Superclass" Pisces - undifferentiated",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Etrumeus teres",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Sardinops sagax",2,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Mullidae - undifferentiated",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Enoplosus armatus",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Labridae - undifferentiated",8,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Creedia spp.",2,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Parablennius spp.",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Tripterygiidae - undifferentiated",1,459.16576300000003
798,Rottnest Island,2017-09-14 09:45:00,ROT20170914,"Monacanthidae - undifferentiated",1,459.16576300000003
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,""Superclass" Pisces - undifferentiated",3,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Engraulis australis",1,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Scorpaenidae - undifferentiated",2,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Triglidae & Peristediidae - undifferentiated",3,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Platycephalidae - undifferentiated",5,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Serranidae subfam. Anthiinae",5,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Carangidae - undifferentiated",4,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Gerres subfasciatus",1,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Mullidae - undifferentiated",3,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Labridae - undifferentiated",67,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Labridae: Odacinae - undifferentiated",6,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Pinguipedidae - undifferentiated",1,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Percophidae - undifferentiated",31,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Creedia spp.",18,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Tripterygiidae - undifferentiated",1,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Callionymidae - undifferentiated",5,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Lophonectes gallus",3,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Monacanthidae - undifferentiated",16,192.01671440000001
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Etrumeus teres",1,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Platycephalidae - undifferentiated",12,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Carangidae - undifferentiated",5,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Labridae - undifferentiated",22,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Labridae: Odacinae - undifferentiated",2,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Percophidae - undifferentiated",12,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Creedia spp.",6,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Tripterygiidae - undifferentiated",2,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Callionymidae - undifferentiated",3,232.5030849
799,Rottnest Island,2017-11-03 09:25:00,ROT20171103,"Monacanthidae - undifferentiated",11,232.5030849
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,""Superclass" Pisces - undifferentiated",5,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Etrumeus teres",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Engraulis australis",17,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Gonostomatidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Synodontidae - undifferentiated",3,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Myctophidae - undifferentiated",4,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Berycidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Antigonia spp.",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Scorpaenidae - undifferentiated",2,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Platycephalidae - undifferentiated",2,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Serranidae subfam. Anthiinae",3,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Serranidae subfam. Epinephelinae",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Priacanthidae - undifferentiated",4,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Apogonidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Carangidae - undifferentiated",2,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Decapterus spp.",9,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Lutjanidae - undifferentiated",32,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Nemipteridae - undifferentiated",2,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Lethrinus spp.",3,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Mullidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Chaetodontidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Labridae - undifferentiated",7,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Plagiotremus spp.",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Callionymidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Gobiidae - undifferentiated",12,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Microdesmidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Acanthuridae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Scombridae - undifferentiated",46,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Tetragonurus spp.",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Engyprosopon spp.",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Monacanthidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Ostraciidae - undifferentiated",1,291.4713691
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,""Superclass" Pisces - undifferentiated",2,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Engraulis australis",2,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Myctophidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Antennariidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Ophidiidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Holocentridae - undifferentiated",3,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Antigonia spp.",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Scorpaenidae - undifferentiated",2,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Platycephalidae - undifferentiated",4,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Dactyloptena spp.",2,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Pegasus spp.",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Serranidae subfam. Anthiinae",6,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Priacanthidae - undifferentiated",3,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Apogonidae - undifferentiated",2,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Decapterus spp.",7,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Lutjanidae - undifferentiated",5,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Nemipteridae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Mullidae - undifferentiated",34,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Chaetodontidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Pomacentridae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Labridae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Trichonotus spp.",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Callionymidae - undifferentiated",3,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Gobiidae - undifferentiated",15,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Scombridae - undifferentiated",19,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Nomeidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Engyprosopon spp.",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Balistidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Monacanthidae - undifferentiated",1,203.37729669999999
802,North Stradbroke,2017-11-16 10:30:00,NSI20171116,"Ostraciidae - undifferentiated",3,203.37729669999999
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,""Superclass" Pisces - undifferentiated",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Engraulis australis",5,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Scorpaenidae - undifferentiated",1,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Platycephalidae - undifferentiated",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Priacanthidae - undifferentiated",1,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Decapterus spp.",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Lutjanidae - undifferentiated",4,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Nemipteridae - undifferentiated",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Lethrinus spp.",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Mullidae - undifferentiated",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Pinguipedidae - undifferentiated",2,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Callionymidae - undifferentiated",3,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Gobiidae - undifferentiated",1,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Scombridae - undifferentiated",43,233.6315185
1163,North Stradbroke Ichthyo 30m,2017-11-16 10:30:00,NSF20171116,"Cynoglossidae - undifferentiated",1,233.6315185
803,Maria Island,2017-11-24 09:50:00,MAI20171123,"Gonostomatidae - undifferentiated",1,401.5
803,Maria Island,2017-11-24 09:50:00,MAI20171123,"Myctophidae - undifferentiated",1,401.5
804,North Stradbroke,2017-12-19 10:45:00,NSI20171219,""Superclass" Pisces - undifferentiated",5,241.39331240000001
804,North Stradbroke,2017-12-19 10:45:00,NSI20171219,"Engraulis australis",21,241.39331240000001
804,North Stradbroke,2017-12-19 10:45:00,NSI20171219,"Gonostomatidae - undifferentiated",1,241.39331240000001
804,North Stradbroke,2017-12-19 10:45:00,NSI20171219,"Platycephalidae - undifferentiated",1,241.39331240000001
804,North Stradbroke,2017-12-19 10:45:00,NSI20171219,"Carangidae - undifferentiated",1,241.39331240000001
