TRIP_CODE,SAMPLEDEPTH_M,SAMPLE_DATE_LOCAL,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
KAI20161118,0,2016-11-18 14:25:00,0.033,0,0.043,0,,0,0,0.003,0,0.033,0.034,0.007,0,0.013,0.008,0.065,0.007,0,0.034,0,0,0.006,0,0.007,0.054,0,0,0,0,0.044,0.044,0.022,0.292,0.314,0,0,0,0,,,0.015,0,0,
YON20161012,26,2016-10-12 11:27:00,0.007,0,0.014,0,,0.015,0,0,0,0.006,0.021,0,0,0,0.002,0.015,0,0,0.006,0,0,0,0,0,0.054,0,0,0,0,0,0,0.038,0.107,0.145,0,0,0,0,,,0.011,0,0,
MAI20171015,20,2017-10-16 11:00:00,0.085,0,0.638,0,,0.477,0.369,0.388,0,0.02,1.098,0.015,0,0.036,0.012,0.063,0,,0.182,0,0,0.021,0,0.008,0.025,0,0,0,0,0.143,0.143,0,3.174,3.174,0,0,0,,,,0.087,0,0,20 m
PHB20170517,0,2017-05-18 08:45:00,0.05,0,0.058,0,,0.005,0,0.005,0,0.053,0.022,0.004,0,0.008,0.002,0.08,0,,0.013,0,0,0.013,0,0,0.02,0,0,0,0,0.077,0.077,0.027,0.31,0.337,0,0,0,,,,0.016,0,0,
MAI20170601,20,2017-06-02 10:15:00,0.023,0,0.049,0,,0,0,0,0,0.028,0.026,0.014,0,0.026,0.008,0.05,0,,0.009,0,0,0.023,0,0,0.009,0,0,0,0,0.11,0.11,0,0.396,0.396,0,0,0,,,,0.015,0,0,
DAR20180731_0630,20,2018-07-31 16:00:00,0,0,0.049,0.018,,0,0,0,0,0,0.16,0,0,0.012,0,0.03,0,,0.022,0,0,0.01,0,0,0.06,0,0,0,0,0.043,0.043,0,0.504,0.504,0,0,0,,,,0.028,0,0,
NSI20180718,0,2018-07-18 10:50:00,0.066,0,0.079,0,,0.13,0.101,0.002,0,0.02,0.197,0.003,0,0.004,0.002,0.054,0,,0.04,0,0,0.002,0,0.004,0.022,0,0,0,0,0.021,0.021,0,0.497,0.497,0,0,0,,,,0.019,0,0,
YON20180602,0,2018-06-03 09:26:00,0.01,0,0.014,0,,0.008,0,0,0,0.007,0.027,0,0,0,0.001,0.02,0,,0.008,0,0,0,0,0,0.056,0,0,0,0,0.014,0.014,0.009,0.197,0.206,0,0,0,,,,0.013,0,0,
PHB20181120,20,2018-11-21 08:45:00,0.077,0,0.173,0,,0.084,0,0.041,0,0.021,0.355,0.015,0,0.033,0.005,0.067,0,,0.051,0,0,0.01,0,0,0.004,0,0,0,0,0.113,0.113,0,1.149,1.149,0,0,0,,,,0.029,0,0,
ROT20181024,20,2018-10-24 11:17:00,0.044,0,0.045,0,,0,0,0,0,0.04,0.026,0.008,0,0.017,0.006,0.089,0.012,,0.026,0,0.003,0.006,0,0.003,0.017,0.003,0,0,0,0.059,0.059,0.017,0.318,0.335,0,0,0,,,,0.013,0,0,
NSI20180530,0,2018-05-30 11:15:00,0.009,0,0.031,0,,0.01,0,0.005,0,0.021,0.062,0.002,0,0.003,0,0.053,0,,0.019,0,0,0,0,0.004,0.051,0,0,0,0,0.019,0.019,0.033,0.318,0.351,0,0,0,,,,0.016,0,0,
PHB20180905,20,2018-09-05 09:55:00,0.406,0,0.414,0,,0.415,0,0.017,0,0.026,0.745,0.016,0,0.033,0.003,0.099,0,,0.075,0,0,0.01,0,0,0,0,0,0,0,0.129,0.129,0,2.269,2.269,0,0,0,,,,0.043,0,0,
YON20200904,0,2020-09-04 11:55:00,0.005,0,0.008,0.005,,0.011,0,0,0,0.004,0.012,0,0,0,0.001,0.011,0,,0.008,0,0,0,0,0,0.049,0,0,0,0,0.005,0.005,0.031,0.071,0.102,0,0,0,,,,0.007,0,0,
YON20201026,0,2020-10-26 10:57:00,0.006,0,0.007,0.004,,0.015,0,0,0,0.007,0.013,0,0,0,0.002,0.017,0,,0.012,0,0.003,0,0,0.004,0.106,0,0,0,0.003,0.007,0.01,0.056,0.179,0.235,0,0,0,,,,0.02,0,0,
MAI20200106,0,2020-01-07 10:42:00,0.053,0,0.061,0,,0,0,0.028,0,0.036,0.059,0.005,0,0.007,0.003,0.089,0,,0.038,0,0,0.002,0,0.003,0,0,0,0,0,0.041,0.041,0,0.359,0.359,0,0,0,,,,0.01,0,0,
ROT20190621,0,2019-06-21 10:30:00,0.011,0,0.031,0,,0.01,0,0.002,0,0.032,0.036,0.005,0,0.01,0.002,0.057,0,,0.014,0,0,0.01,0,0,0.03,0,0,0,0,0.034,0.034,0.015,0.314,0.329,0,0,0,,,,0.012,0,0,
MAI20190430,20,2019-05-01 10:29:00,0.033,0,0.067,0,,0.039,0,0.033,0,0.021,0.087,0.011,0,0.025,0.005,0.063,0,,0.018,0,0,0.015,0,0,0.001,0,0,0,0,0.088,0.088,0,0.483,0.483,0,0,0,,,,0.015,0,0,
KAI20210202,40,2021-02-03 07:20:00,0.084,0,0.059,0,,0,0,0.012,0,0.053,0.114,0.005,0,0.013,0.002,0.085,0,,0.012,0,0,0.003,0,0,0.011,0,0,0,0,0.045,0.045,0,0.476,0.476,0,0,0,,,,0.014,0,0,
KAI20190320,40,2019-03-20 14:30:00,0.032,0,0.049,0,,0,0,0.024,0,0.021,0.033,0.01,0,0.023,0.004,0.066,0.003,,0.013,0,0,0.003,0,0.001,0.037,0,0,0,0,0.092,0.092,0.024,0.373,0.397,0,0,0,,,,0.02,0,0,
NSI20201116,20,2020-11-16 11:10:00,0.036,0,0.05,0,,0.01,0,0.004,0,0.025,0.039,0.011,0,0.019,0.01,0.074,0.006,,0.012,0,0.006,0.006,0,0.004,0.088,0.015,0,0,0,0.095,0.095,0.043,0.483,0.526,0,0,0,,,,0.025,0,0,
YON20190528,26,2019-05-28 11:01:00,0.029,0,0.033,0,,0.013,0,0.005,0,0.016,0.055,0.001,0,0.002,0.002,0.041,0.003,,0.012,0,0,0.003,0,0.001,0.059,0,0,0,0,0.019,0.019,0,0.324,0.324,0,0,0,,,,0.02,0,0,
KAI20201123,40,2020-11-24 09:35:00,0.08,0,0.068,0,,0,0,0.017,0,0.053,0.035,0.006,0,0.01,0.003,0.178,0.003,,0.015,0,0,0.007,0,0.002,0.038,0,0,0,0,0.055,0.055,0,0.495,0.495,0,0,0,,,,0.027,0,0,
MAI20210106,0,2021-01-07 10:20:00,0.046,0,0.082,0,,0.014,0,0,0,0.03,0.044,0.02,0,0.054,0.023,0.1,0.004,,0.039,0,0.009,0.034,0,0.007,0.034,0,0,0,0,0.163,0.163,0,0.674,0.674,0,0,0,,,,0.029,0,0,
DAR20191105,0,2019-11-06 08:06:00,0.016,0,0.042,0.03,,0,0,0,0,0,0.149,0,0,0.013,0.006,0.023,0,,0.023,0,0,0.012,0,0,0.089,0,0,0,0,0.047,0.047,0,0.533,0.533,0,0,0,,,,0.043,0,0,
DAR20200203_2130,16.5,2020-02-04 07:10:00,0.02,0,0.124,0.052,,0.105,0,0,0,0,0.506,0.008,0,0.026,0.006,0.015,0,,0.044,0,0,0.033,0,0,0.058,0,0,0,0,0.057,0.057,0,1.348,1.348,0,0,0,,,,0.068,0,0,
NSI20200817,20,2020-08-18 10:54:00,0.037,0,0.062,0,,0.016,0,0.003,0,0.038,0.068,0.003,0,0.007,0.003,0.086,0,,0.019,0,0.004,0.005,0,0.004,0.037,0,0,0,0,0.025,0.025,0.021,,,0,0,0,,,,0.015,0,0,
ROT20180921,20,2018-09-21 11:29:00,0.052,0,0.104,0,,0.046,0,0.039,0,0.026,0.105,0.021,0,0.034,0.013,0.101,0.007,,0.033,0,0,0.023,0,0,0.015,0.005,0,0,0,0.178,0.178,0,0.739,0.739,0,0,0,,,,0.029,0,0,
YON20181123,26,2018-11-23 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,samples lost due to dewar failure
DAR20190722_2130,0,2019-07-23 07:00:00,0.023,0,0.07,0,,0.071,0,0,0,0,0.207,0,0,0.019,0.002,0.025,0,,0.018,0,0,0.02,0,0,0.046,0,0,0,0,0.077,0.077,0,0.653,0.653,0,0,0,,,,0.04,0,0,
NSI20190821,0,2019-08-21 11:40:00,0.112,0,0.159,0,,0.133,0.076,0,0,0.041,0.298,0.004,0,0.009,0.004,0.084,0,,0.048,0,0.002,0.003,0,0.008,0.032,0,0,0,0,0.039,0.039,0.011,0.85,0.861,0,0,0,,,,0.024,0,0,
NSI20200528,0,2020-05-28 12:10:00,0.018,0,0.023,0,,0.006,0,0.003,0,0.019,0.02,0,0,0,0.001,0.037,0,,0.009,0,0,0,0,0.002,0.041,0,0,0,0.004,0.011,0.015,0.056,,,0,0,0,,,,0.013,0,0,
NSI20191024,0,2019-10-24 11:30:00,0.012,0,0.015,0,,0.038,0,0.002,0,0.004,0.025,0,0,0,0,0.012,0,,0.009,0,0,0,0,0,0.038,0,0,0,0,0,0,0.006,0.223,0.229,0,0,0,,,,0.026,0,0,
MAI20180711,0,2018-07-12 09:50:00,0.022,0,0.042,0,,0.02,0,0.01,0,0.032,0.037,0.008,0,0.02,0.006,0.053,0,,0.016,0,0,0.012,0,0,0.006,0,0,0,0,0.063,0.063,0,0.322,0.322,0,0,0,,,,0.011,0,0,
PHB20180927,20,2018-09-27 09:45:00,0.119,0,0.221,0,,0.179,0,0.009,0,0.059,0.209,0.027,0,0.081,0.009,0.217,0,,0.054,0,0,0.04,0,0.005,0.011,0,0,0,0,0.275,0.275,0,1.365,1.365,0,0,0,,,,0.039,0,0,
NSI20200122,0,2020-01-22 11:15:00,0.012,0,0.019,0,,0.02,0,0.004,0,0.004,0.021,0.002,0,0,0.001,0.029,0,,0.011,0,0,0,0,0,0.098,0,0,0,0,0.014,0.014,0.011,0.546,0.557,0,0,0,,,,0.051,0,0,
PHB20181218,0,2018-12-19 10:00:00,0.031,0,0.097,0,,0.058,0,0.013,0,0.013,0.252,0.005,0,0.005,0.002,0.044,0.006,,0.06,0,0,0.003,0,0.003,0.007,0,0,0,0,0.032,0.032,0,0.753,0.753,0,0,0,,,,0.022,0,0,
PHB20190121,20,2019-01-22 10:15:00,0.048,0,0.084,0.026,,0,0,0.02,0,0.016,0.143,0.005,0,0.007,0.002,0.07,0.006,,0.035,0,0,0.002,0,0,0.019,0.003,0,0,0,0.049,0.049,0,0.572,0.572,0,0,0,,,,0.022,0,0,
MAI20190106,0,2019-01-07 10:15:00,0.023,0,0.053,0,,0.006,0,0.026,0,0.011,0.055,0.012,0,0.03,0.008,0.045,0.01,,0.018,0,0,0.003,0,0,0.005,0,0,0,0,0.121,0.121,0,0.422,0.422,0,0,0,,,,0.014,0,0,
NSI20181115,0,2018-11-15 11:30:00,0.01,0,0.014,0,,0.071,0,0.003,0,0.006,0.02,0,0,0,0.001,0.018,0,,0.01,0,0,0,0,0.004,0.056,0,0,0,0,0.01,0.01,0.011,0.262,0.273,0,0,0,,,,0.027,0,0,
NSI20190118,0,2019-01-18 11:20:00,0.003,0,0.009,0,,0.021,0,0,0,0.004,0.008,0,0,0,0,0.016,0,,0.006,0,0,0,0,0,0.082,0,0,0,0,0,0,0.022,0.195,0.217,0,0,0,,,,0.028,0,0,
YON20200611,0,2020-06-12 09:25:00,0.006,0,0.012,0,,0.01,0,0,0,0.007,0.017,0.001,0,0.003,0.001,0.017,0.004,,0.006,0,0,0,0,0,0.034,0,0,0,0,0.011,0.011,0.005,0.149,0.154,0,0,0,,,,0.01,0,0,
YON20200710,0,2020-07-11 10:32:00,0.008,0,0.011,0.002,,0,0,0,0,0.01,0.013,0,0,0,0.002,0.021,0,,0.008,0,0,0,0,0,0.051,0,0,0,0,0.013,0.013,0.039,0.123,0.162,0,0,0,,,,0.012,0,0,
DAR20200921_2130,0,2020-09-22 07:00:00,0.023,0,0.142,0.09,,0,0,0,0,0.026,0.807,0.007,0,0.034,0.006,0.04,0.057,,0.057,0,0,0.018,0,0,0.116,0,0,0,0,0.04,0.04,0,1.792,1.792,0,0,0,,,,0.094,0,0,
PHB20190626,0,2019-06-27 09:11:00,0.045,0,0.063,0,,0.008,0,0.006,0,0.042,0.042,0.014,0,0.03,0.005,0.075,0,,0.01,0,0,0.016,0,0,0.009,0,0,0,0,0.128,0.128,0.009,0.482,0.491,0,0,0,,,,0.016,0,0,
ROT20190507,20,2019-05-07 11:20:00,0.039,0,0.045,0,,0.008,0,0.005,0,0.027,0.031,0.01,0,0.016,0.004,0.079,0.012,,0.012,0,0,0.01,0,0,0.017,0.004,0,0,0,0.067,0.067,0.025,0.315,0.34,0,0,0,,,,0.017,0,0,
KAI20190514,0,2019-05-14 16:20:00,0.044,0,0.052,0,,0.029,0,0.003,0,0.042,0.026,0.009,0,0.013,0.007,0.07,0,,0.022,0,0,0.021,0,0,0.035,0,0,0,0,0.07,0.07,0.035,0.351,0.386,0,0,0,,,,0.019,0,0,
YON20190313,26,2019-03-13 11:16:00,0.02,0,0.02,0,,0.009,0,0,0,0.011,0.03,0,0,0,0.001,0.046,0,,0.007,0,0,0,0,0,0.083,0,0,0,0,0.026,0.026,0.077,0.267,0.344,0,0,0,,,,0.026,0,0,
YON20190703,26,2019-07-03 11:40:00,0.02,0,0.031,0,,0.014,0,0.003,0,0.018,0.044,0.002,0,0.002,0.002,0.04,0,,0.012,0,0,0,0,0.002,0.032,0,0,0,0,0.014,0.014,0,0.272,0.272,0,0,0,,,,0.013,0,0,
YON20191107,26,2019-11-07 10:30:00,0.025,0,0.025,0,,0.011,0,0.003,0,0.012,0.028,0.004,0,0.005,0.002,0.051,0.009,,0.008,0,0,0,0,0,0.05,0,0,0,0,0.04,0.04,0.02,0.317,0.337,0,0,0,,,,0.019,0,0,
PHB20210210,20,2021-02-11 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Sample contaminated
PHB20210310,15,2021-03-11 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROT20191126,20,2019-11-26 10:18:00,0.028,0,0.044,0,,0.009,0,0.01,0,0.016,0.058,0.007,0,0.018,0.008,0.055,0,,0.029,0,0.002,0.003,0,0,0.031,0,0,0,0,0.056,0.056,0,0.335,0.335,0,0,0,,,,0.012,0,0,
ROT20191104,0,2019-11-04 10:23:00,0.023,0,0.036,0,,0.012,0,0.009,0,0.022,0.054,0.006,0,0.016,0.007,0.041,0,,0.026,0,0.004,0.004,0,0.003,0.054,0,0,0,0,0.051,0.051,0.027,0.491,0.518,0,0,0,,,,0.031,0,0,
MAI20191121,0,2019-11-22 10:10:00,0.387,0,0.749,0,,0.684,0,0.053,0,0.014,1.469,0.033,0,0.063,0.02,0.07,0,,0.235,0,0.01,0,0,0.014,0.008,0,0,0,0,0.211,0.211,0,3.289,3.289,0,0,0,,,,0.067,0,0,
NSI20210328,20,2021-03-29 10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20191118,WC,2019-11-19 09:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DAR20190213_2130,WC,2019-02-14 07:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20191009,WC,2019-10-09 11:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
MAI20200628,WC,2020-06-29 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
KAI20200527,WC,2020-05-28 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20200802,WC,2020-08-03 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20190923,WC,2019-09-23 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20191220,WC,2019-12-20 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20200917,WC,2020-09-17 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20200520,WC,2020-05-20 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROT20190507,WC,2019-05-07 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20190618,WC,2019-06-18 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20200306,WC,2020-03-06 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20190808,WC,2019-08-08 11:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
MAI20191210,WC,2019-12-11 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20190626,WC,2019-06-27 11:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20190507,WC,2019-05-07 12:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20200116,WC,2020-01-16 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20201209,WC,2020-12-10 08:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
MAI20100505,WC,2010-05-05 12:00:00,0.011,0,0.042,0,,0,0,0.009,0,0.022,0.076,0.011,0,0.028,0.01,0.073,0,0,0.017,0,0,0.031,0,0,0.011,0,0,0,0,0.106,0.106,0,0.529,0.529,0,0,0,0,,,0.023,0,1,
MAI20130129,85,2013-01-30 11:19:00,0.017,0,0.018,0,,0,0,0,0,0.007,0.024,0.002,0,0.005,0,0.016,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.09,0.09,0,0,0,0,,,0.004,0,2,used CTD soak time
KAI20111026,100,2011-10-26 15:00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample not taken (WQM out)-station start time used
PHB20110329,WC,2011-03-30 09:33:00,0.025,0,0.025,0,,0.008,0,0.006,0,0.03,0.015,0.005,0,0.006,0.002,0.04,0,0,0.009,0,0,0,0,0,0.073,0.004,0,0,0.013,0.05,0.063,0.077,0.16,0.237,0,0,0,0,,,0.021,0,2,station start time used
KAI20111115,WC,2011-11-15 11:30:00,0.008,0,0.015,0,,0,0,0.004,0,0.007,0.024,0.001,0,0.002,0.001,0.014,0,0,0.009,0,0,0.005,0,0.006,0.028,0,0,0,0,0.016,0.016,0.014,0.113,0.127,0,0,0,0,,,0.008,0,1,
YON20120424,WC,2012-04-24 11:28:00,0.009,0,0.009,0,,0.015,0,0,0,0.007,0.013,0,0,0,0,0.02,0,0,0.006,0,0,0,0,0,0.086,0,0,0,0,0,0,0.004,0.182,0.186,0,0,0,0,,,0.016,0,1,
KAI20081110,WC,2008-11-11 07:15:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
ESP20120612,WC,2012-06-12 10:22:00,0.081,0,0.106,0,,0.017,0,0,0,0.058,0.084,0.015,0,0.029,0.014,0.13,0.005,0,0.036,0,0.003,0.026,0,0.003,0.018,0.004,0,0,0,0.131,0.131,0,0.715,0.715,0,0,0,0,,,0.025,0,1,
KAI20100721,WC,2010-07-22 09:30:00,0,0,0.013,0,,0,0,0,0,0.011,0.017,0,0,0.009,0,0.026,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.04,0.04,0,0.164,0.164,0,0,0,0,,,0,0,4,volume not recorded-default time used
MAI20130924,WC,2013-09-24 12:45:00,0.09,0,0.126,0,,0.017,0,0.017,0,0.045,0.101,0.019,0,0.052,0.012,0.17,0,0,0.051,0,0.008,0.038,0,0.007,0.017,0,0,0,0,0.176,0.176,0,0.907,0.907,0,0,0,0,,,0.027,0,0,
YON20121219,WC,2012-12-19 11:20:00,0.015,0,0.023,0,,0.007,0,0.007,0,0.012,0.025,0,0,0,0.002,0.031,0,0,0.012,0,0,0,0,0,0.095,0,0,0,0.005,0.016,0.021,0.051,0.322,0.373,0,0,0,0,,,0.035,0,1,
YON20121129,WC,2012-11-29 11:30:00,0.007,0,0.015,0,,0.007,0,0,0,0.007,0.012,0,0,0,0.002,0.022,0,0,0.011,0,0,0,0,0,0.097,0,0,0,0.005,0.008,0.013,0.052,0.158,0.21,0,0,0,0,,,0.019,0,1,
YON20121026,WC,2012-10-26 11:20:00,0.011,0,0.014,0,,0.012,0,0,0,0.009,0.017,0,0,0,0,0.023,0,0,0.012,0,0,0,0,0,0.063,0,0,0,0.003,0.007,0.01,0.039,0.213,0.252,0,0,0,0,,,0.023,0,1,
ESP20121212,WC,2012-12-12 09:45:00,0.014,0,0.03,0,,0.007,0,0,0,0.016,0.035,0.004,0,0.007,0.004,0.03,0,0,0.012,0,0.003,0.002,0,0,0.027,0.004,0,0,0,0.038,0.038,0.023,0.232,0.255,0,0,0,0,,,0.01,0,1,
KAI20130220,WC,2013-02-21 08:25:00,0.045,0,0.052,0,,0.02,0.015,0,0,0.037,0.039,0.007,0,0.013,0.004,0.059,0.005,0,0.012,0,0.003,0.006,0,0.006,0.035,0.005,0,0,0.003,0.063,0.066,0.031,0.323,0.354,0,0,0,0,,,0.016,0,1,
YON20130515,WC,2013-05-15 10:45:00,0.014,0,0.02,0.004,,0,0,0,0,0.007,0.034,0.002,0,0.004,0.001,0.023,0.003,0,0.006,0,0,0.003,0,0,0.07,0,0,0,0,0.02,0.02,0,0.239,0.239,0,0,0,0,,,0.019,0,1,
NSI20130706,WC,2013-07-07 10:20:00,0.02,0,0.035,0,,0.01,0,0,0,0.015,0.029,0,0,0,0,0.035,0,0,0.006,0,0,0,0,0,0.046,0,0,0,0.016,0.019,0.035,0.07,0.2,0.27,0,0,0,0,,,0.016,0,1,
DAR20130617_1500,WC,2013-06-18 00:30:00,0.032,0,0.041,0.024,,0,0,0,0,0,0.116,0.007,0,0.024,0.005,0.026,0,0,0.016,0,0,0.011,0,0,0.117,0,0,0,0,0.069,0.069,0,0.569,0.569,0,0,0,0,,,0.048,0,1,
ROT20130712,WC,2013-07-12 13:25:00,0.029,0,0.039,0,,0.011,0,0.006,0,0.011,0.037,0.003,0,0.01,0.001,0.034,0,0,0.007,0,0,0.006,0,0,0.025,0,0,0,0,0.053,0.053,0,0.337,0.337,0,0,0,0,,,0.009,0,2,samples frozen over weekend before being put into Liq N2 on the Monday
MAI20130611,WC,2013-06-11 12:50:00,0.03,0,0.036,0,,0.006,0,0.006,0,0.032,0.034,0.004,0,0.012,0.004,0.042,0,0,0.011,0,0,0.006,0,0,0.004,0,0,0,0,0.038,0.038,0,0.178,0.178,0,0,0,0,,,0.005,0,2,
PHB20101110,WC,2010-11-11 09:19:00,0.026,0,0.033,0,,0,0,0.008,0,0.033,0.037,0.007,0,0.021,0.004,0.07,0,0,0.014,0,0,0.011,0,0,0.01,0,0,0,0,0.061,0.061,0,0.322,0.322,0,0,0,0,,,0.016,0,2,station start time used
PHB20100316,WC,2010-03-17 10:38:00,0.029,0,0,0.045,,0,0,0.01,0,0.02,0.081,0,0,0,0,0.032,0,0,0.014,0,0,0,0,0,0.036,0.003,0,0,0,0.039,0.039,0,0.301,0.301,0,0,0,0,,,0.01,0,1,
PHB20110619,WC,2011-06-20 09:44:00,0.06,0,0.066,0,,0.017,0,0.007,0,0.058,0.103,0.007,0,0.015,0.006,0.083,0,0,0.03,0,0,0.019,0,0.005,0.035,0,0,0,0,0.067,0.067,0.015,0.517,0.532,0,0,0,0,,,0.023,0,2,station start time used
PHB20111117,WC,2011-11-18 09:51:00,0.046,0,0.071,0.016,,0,0,0.034,0.042,0.014,0.206,0.002,0,0.006,0.007,0.04,0,0,0.048,0,0.004,0.006,0,0.006,0,0,0,0,0,0.019,0.019,0,0.592,0.592,0,0,0,0,,,0.02,0,2,WQM time used
NIN20110706,WC,2011-07-06 12:11:00,0.015,0,0.03,0,,0.027,0,0,0,0.021,0.037,0.002,0,0.005,0,0.043,0,0,0.008,0,0,0.003,0,0,0.063,0,0,0,0,0.026,0.026,0.048,0.185,0.233,0,0,0,0,,,0.008,0,1,
ROT20100416,WC,2010-04-16 08:59:00,0.019,0,0.032,0,,0,0,0,0,0.022,0.044,0.005,0,0.01,0,0.06,0.007,0,0.009,0,0,0.006,0,0,0.019,0,0,0,0,0.045,0.045,0.007,0.304,0.311,0,0,0,0,,,0.01,0,2,WQM time used
MAI20100722,WC,2010-07-22 13:00:00,0.018,0,0,0.028,,0,0,0.004,0,0.022,0.027,0.006,0,0.015,0.003,0.039,0,0,0.009,0,0,0.01,0,0,0.007,0,0,0,0,0.034,0.034,0,0.155,0.155,0,0,0,0,,,0.003,0,1,
ROT20101124,WC,2010-11-24 11:40:00,0.018,0,0.029,0,,0,0,0.006,0,0.019,0.028,0.011,0,0.017,0.006,0.06,0.006,0,0.029,0,0.005,0.009,0,0.005,0.021,0,0,0,0,0.049,0.049,0,0.257,0.257,0,0,0,0,,,0.011,0,2,WQM time used
KAI20100419,WC,2010-04-20 07:00:00,0.013,0,0.017,0,,0,0,0.007,0,0.01,0.013,0.003,0,0.007,0,0.022,0,0,0.003,0,0,0,0,0,0.015,0,0,0,0,0.033,0.033,0,0.152,0.152,0,0,0,0,,,0,0,2,station start time used
DAR20120114_2130,WC,2012-01-15 07:05:00,0,0,0.054,0.047,,0,0.151,0,0,0,0.297,0.006,0,0.018,0.005,0.016,0,0,0.027,0,0,0.013,0,0,0.119,0,0,0,0,0.042,0.042,0,0.726,0.726,0,0,0,0,,,0.049,0,1,UTC time corrected
NSI20091015,WC,2009-10-15 11:10:00,0.128,0,0,0.157,,0,0,0.01,0,0.014,0.298,0,0,0,0,0.049,0,0,0.032,0,0,0,0,0.008,0.004,0,0,0,0,0.013,0.013,0,0.575,0.575,0,0,0,0,,,0.009,0,2,station start time used
NIN20111107,WC,2011-11-07 10:49:00,0.032,0,0.032,0.005,,0,0,0.008,0,0.029,0.027,0.005,0,0.008,0.003,0.067,0.007,0,0.018,0,0,0.007,0,0,0.086,0,0,0,0.011,0.046,0.057,0.084,0.239,0.323,0,0,0,0,,,0.026,0,1,
YON20110811,WC,2011-08-11 13:55:00,0.01,0,0.014,0,,0.012,0,0,0,0.01,0.016,0,0,0,0,0.031,0,0,0.007,0,0,0,0,0,0.07,0,0,0,0,0.008,0.008,0.028,0.126,0.154,0,0,0,0,,,0.011,0,1,
ESP20100322,WC,2010-03-22 11:20:00,0.033,0,0.042,0,,0,0,0.029,0,0.04,0.063,0.008,0,0.021,0.004,0.074,0.012,0,0.023,0,0,0.011,0,0,0.046,0,0,0,0,0.085,0.085,0.016,0.434,0.45,0,0,0,0,,,0.022,0,0,
